"trackingID","rentalorderid","status","currentLocation","courierName","lastUpdateDate","additionalComments"
"trackingid3043","gamerentalorder3043","Arrived at Facility","Seattle,WA","UPS","2018-08-18 01:19:34",""
"trackingid3044","gamerentalorder3044","Arrived at Facility","Indianapolis,IN","DHL","2017-09-15 07:30:30",""
"trackingid3045","gamerentalorder3045","Delivered","Baltimore,MD","USPS","2020-10-17 21:44:20",""
"trackingid3046","gamerentalorder3046","Attempted Delivery","Portland,OR","TNT","2015-06-21 03:34:08",""
"trackingid3047","gamerentalorder3047","In Transit","Austin,TX","UPS","2016-09-22 05:18:48",""
"trackingid3048","gamerentalorder3048","Out for Delivery","Sacramento,CA","DHL","2016-08-18 05:36:02",""
"trackingid3049","gamerentalorder3049","Ready for Pickup","Nashville,TN","UPS","2020-01-21 01:56:46",""
"trackingid3050","gamerentalorder3050","Ready for Pickup","Indianapolis,IN","USPS","2016-08-03 04:25:19",""
"trackingid3051","gamerentalorder3051","Ready for Pickup","New York,NY","UPS","2019-07-12 10:18:09",""
"trackingid3052","gamerentalorder3052","Out for Delivery","Charlotte,NC","FedEx","2022-04-05 03:28:57",""
"trackingid3053","gamerentalorder3053","Delayed","Albuquerque,NM","DHL","2015-04-15 07:39:40",""
"trackingid3054","gamerentalorder3054","Ready for Pickup","Dallas,TX","UPS","2019-08-04 21:58:39",""
"trackingid3055","gamerentalorder3055","Ready for Pickup","Charlotte,NC","USPS","2014-01-14 02:58:06",""
"trackingid3056","gamerentalorder3056","Attempted Delivery","Memphis,TN","USPS","2015-10-25 04:21:14",""
"trackingid3057","gamerentalorder3057","Returned to Sender","Portland,OR","UPS","2016-11-08 15:27:44",""
"trackingid3058","gamerentalorder3058","Returned to Sender","Sacramento,CA","USPS","2016-06-07 16:04:52",""
"trackingid3059","gamerentalorder3059","Delivered","El Paso,TX","TNT","2015-06-26 05:56:01",""
"trackingid3060","gamerentalorder3060","Delivered","Oklahoma City,OK","TNT","2014-04-30 23:30:05",""
"trackingid3061","gamerentalorder3061","Ready for Pickup","Denver,CO","TNT","2013-05-05 17:43:17",""
"trackingid3062","gamerentalorder3062","Attempted Delivery","Oakland,CA","FedEx","2012-08-25 21:54:48",""
"trackingid3063","gamerentalorder3063","Ready for Pickup","Jacksonville,FL","UPS","2012-02-24 08:43:35",""
"trackingid3064","gamerentalorder3064","Delivered","Washington,DC","FedEx","2023-12-10 18:25:36",""
"trackingid3065","gamerentalorder3065","Out for Delivery","New York,NY","USPS","2013-11-21 22:36:23",""
"trackingid3066","gamerentalorder3066","Out for Delivery","Boston,MA","FedEx","2018-06-23 15:07:27",""
"trackingid3067","gamerentalorder3067","Delayed","New Orleans,LA","USPS","2014-08-03 18:46:08",""
"trackingid3068","gamerentalorder3068","In Transit","Oakland,CA","USPS","2021-12-15 14:11:45",""
"trackingid3069","gamerentalorder3069","Returned to Sender","New York,NY","DHL","2013-04-23 21:58:34",""
"trackingid3070","gamerentalorder3070","Attempted Delivery","San Jose,CA","TNT","2013-04-05 08:22:22",""
"trackingid3071","gamerentalorder3071","Arrived at Facility","Tulsa,OK","USPS","2020-02-22 22:20:20",""
"trackingid3072","gamerentalorder3072","Returned to Sender","Albuquerque,NM","DHL","2018-09-04 08:54:29",""
"trackingid3073","gamerentalorder3073","Arrived at Facility","Long Beach,CA","TNT","2022-01-01 13:27:13",""
"trackingid3074","gamerentalorder3074","In Transit","El Paso,TX","USPS","2012-04-26 01:30:05",""
"trackingid3075","gamerentalorder3075","In Transit","Seattle,WA","USPS","2013-09-27 06:01:25",""
"trackingid3076","gamerentalorder3076","Ready for Pickup","Arlington,TX","FedEx","2023-05-06 20:18:45",""
"trackingid3077","gamerentalorder3077","Delivered","Minneapolis,MN","FedEx","2013-01-28 15:46:28",""
"trackingid3078","gamerentalorder3078","In Transit","Albuquerque,NM","TNT","2017-09-26 09:24:37",""
"trackingid3079","gamerentalorder3079","In Transit","Oklahoma City,OK","USPS","2019-11-15 10:29:55",""
"trackingid3080","gamerentalorder3080","Arrived at Facility","Memphis,TN","UPS","2012-10-14 15:30:49",""
"trackingid3081","gamerentalorder3081","Delivered","Seattle,WA","FedEx","2014-10-05 12:46:14",""
"trackingid3082","gamerentalorder3082","In Transit","Long Beach,CA","TNT","2021-05-17 08:41:36",""
"trackingid3083","gamerentalorder3083","Returned to Sender","New Orleans,LA","USPS","2019-09-26 11:09:16",""
"trackingid3084","gamerentalorder3084","Delayed","Louisville,KY","USPS","2021-05-21 01:01:14",""
"trackingid3085","gamerentalorder3085","In Transit","Seattle,WA","UPS","2012-09-17 00:18:56",""
"trackingid3086","gamerentalorder3086","Delayed","Omaha,NE","TNT","2020-11-01 06:44:56",""
"trackingid3087","gamerentalorder3087","Delivered","San Diego,CA","USPS","2013-11-16 22:31:42",""
"trackingid3088","gamerentalorder3088","Ready for Pickup","Milwaukee,WI","FedEx","2016-04-01 09:47:40",""
"trackingid3089","gamerentalorder3089","Attempted Delivery","Fresno,CA","UPS","2018-11-17 22:30:56",""
"trackingid3090","gamerentalorder3090","Delivered","San Antonio,TX","TNT","2014-11-17 23:45:41",""
"trackingid3091","gamerentalorder3091","Arrived at Facility","Mesa,AZ","UPS","2017-01-18 01:20:08",""
"trackingid3092","gamerentalorder3092","Attempted Delivery","Seattle,WA","FedEx","2020-02-29 22:46:41",""
"trackingid3093","gamerentalorder3093","Returned to Sender","Atlanta,GA","TNT","2016-04-02 13:34:20",""
"trackingid3094","gamerentalorder3094","Out for Delivery","Dallas,TX","UPS","2020-02-12 02:02:21",""
"trackingid3095","gamerentalorder3095","Delayed","Dallas,TX","DHL","2022-04-26 06:50:54",""
"trackingid3096","gamerentalorder3096","Delayed","Minneapolis,MN","FedEx","2021-09-06 15:54:42",""
"trackingid3097","gamerentalorder3097","Delayed","San Diego,CA","FedEx","2021-03-04 00:18:09",""
"trackingid3098","gamerentalorder3098","Delivered","Sacramento,CA","FedEx","2012-02-21 22:21:46",""
"trackingid3099","gamerentalorder3099","Delayed","Seattle,WA","DHL","2013-11-10 03:02:36",""
"trackingid3100","gamerentalorder3100","Ready for Pickup","Phoenix,AZ","DHL","2017-12-22 09:21:06",""
"trackingid3101","gamerentalorder3101","Delayed","Columbus,OH","USPS","2022-04-17 22:59:36",""
"trackingid3102","gamerentalorder3102","Arrived at Facility","Memphis,TN","UPS","2014-06-11 03:35:21",""
"trackingid3103","gamerentalorder3103","Returned to Sender","Baltimore,MD","USPS","2015-03-10 08:41:05",""
"trackingid3104","gamerentalorder3104","Delayed","Houston,TX","UPS","2016-09-21 11:43:02",""
"trackingid3105","gamerentalorder3105","Delayed","Long Beach,CA","DHL","2017-04-25 17:25:21",""
"trackingid3106","gamerentalorder3106","Attempted Delivery","Washington,DC","DHL","2021-06-02 16:52:21",""
"trackingid3107","gamerentalorder3107","Returned to Sender","Las Vegas,NV","USPS","2019-01-02 06:19:38",""
"trackingid3108","gamerentalorder3108","Delayed","Memphis,TN","TNT","2020-06-13 02:55:43",""
"trackingid3110","gamerentalorder3110","In Transit","Los Angeles,CA","UPS","2016-06-06 23:50:21",""
"trackingid3111","gamerentalorder3111","Ready for Pickup","Virginia Beach,VA","USPS","2020-06-14 19:53:07",""
"trackingid3112","gamerentalorder3112","Delivered","Columbus,OH","FedEx","2012-02-25 18:24:17",""
"trackingid3113","gamerentalorder3113","Out for Delivery","El Paso,TX","UPS","2013-12-13 19:06:25",""
"trackingid3114","gamerentalorder3114","Delivered","Milwaukee,WI","UPS","2023-03-17 17:29:16",""
"trackingid3115","gamerentalorder3115","Attempted Delivery","Nashville,TN","TNT","2014-12-01 20:42:30",""
"trackingid3116","gamerentalorder3116","Attempted Delivery","Arlington,TX","DHL","2019-10-28 00:49:51",""
"trackingid3117","gamerentalorder3117","Delayed","Washington,DC","UPS","2014-01-03 13:21:41",""
"trackingid3118","gamerentalorder3118","Delivered","Atlanta,GA","DHL","2020-01-30 22:10:43",""
"trackingid3119","gamerentalorder3119","Attempted Delivery","Houston,TX","USPS","2021-12-09 17:38:15",""
"trackingid3120","gamerentalorder3120","In Transit","Charlotte,NC","FedEx","2021-07-14 08:36:06",""
"trackingid3121","gamerentalorder3121","Returned to Sender","Portland,OR","TNT","2017-02-18 02:28:17",""
"trackingid3122","gamerentalorder3122","Delivered","Las Vegas,NV","DHL","2019-12-20 00:55:45",""
"trackingid3123","gamerentalorder3123","Ready for Pickup","New York,NY","UPS","2013-03-12 09:11:56",""
"trackingid3124","gamerentalorder3124","In Transit","San Antonio,TX","DHL","2015-08-28 17:15:50",""
"trackingid3126","gamerentalorder3126","Returned to Sender","Jacksonville,FL","DHL","2015-07-02 07:40:28",""
"trackingid3127","gamerentalorder3127","Ready for Pickup","Miami,FL","UPS","2022-09-20 10:52:43",""
"trackingid3128","gamerentalorder3128","Delayed","Phoenix,AZ","USPS","2012-10-12 07:13:40",""
"trackingid3129","gamerentalorder3129","Ready for Pickup","Omaha,NE","UPS","2019-09-10 03:40:03",""
"trackingid3130","gamerentalorder3130","Delayed","Wichita,KS","UPS","2023-01-10 17:14:36",""
"trackingid3131","gamerentalorder3131","Ready for Pickup","Miami,FL","FedEx","2023-02-23 01:15:06",""
"trackingid3132","gamerentalorder3132","Returned to Sender","Atlanta,GA","UPS","2012-11-04 12:12:40",""
"trackingid3133","gamerentalorder3133","In Transit","Jacksonville,FL","FedEx","2013-07-14 16:53:20",""
"trackingid3135","gamerentalorder3135","Ready for Pickup","Seattle,WA","FedEx","2020-04-13 02:15:01",""
"trackingid3136","gamerentalorder3136","Arrived at Facility","Los Angeles,CA","USPS","2017-10-16 14:48:48",""
"trackingid3137","gamerentalorder3137","Delivered","San Jose,CA","FedEx","2020-06-18 16:50:21",""
"trackingid3138","gamerentalorder3138","Returned to Sender","Charlotte,NC","TNT","2020-10-22 04:39:30",""
"trackingid3140","gamerentalorder3140","Returned to Sender","Omaha,NE","DHL","2016-05-02 14:08:49",""
"trackingid3141","gamerentalorder3141","Attempted Delivery","Indianapolis,IN","DHL","2022-08-03 16:15:22",""
"trackingid3142","gamerentalorder3142","Delayed","Houston,TX","FedEx","2018-05-07 04:36:52",""
"trackingid3143","gamerentalorder3143","Returned to Sender","San Antonio,TX","FedEx","2023-05-07 05:00:16",""
"trackingid3144","gamerentalorder3144","In Transit","Raleigh,NC","TNT","2012-03-29 07:56:27",""
"trackingid3145","gamerentalorder3145","Delayed","Milwaukee,WI","TNT","2023-01-22 23:37:31",""
"trackingid3146","gamerentalorder3146","Delayed","Long Beach,CA","UPS","2019-11-21 21:39:20",""
"trackingid3147","gamerentalorder3147","Returned to Sender","Fresno,CA","TNT","2013-09-16 10:33:25",""
"trackingid3148","gamerentalorder3148","Delayed","Philadelphia,PA","UPS","2012-08-05 09:06:52",""
"trackingid3149","gamerentalorder3149","Arrived at Facility","Wichita,KS","USPS","2013-03-14 08:28:55",""
"trackingid3150","gamerentalorder3150","Delivered","Atlanta,GA","FedEx","2019-02-19 20:33:53",""
"trackingid3151","gamerentalorder3151","Delayed","Oakland,CA","USPS","2018-12-05 10:23:23",""
"trackingid3152","gamerentalorder3152","Delivered","Fresno,CA","TNT","2015-07-14 12:50:49",""
"trackingid3153","gamerentalorder3153","Returned to Sender","Omaha,NE","USPS","2022-11-05 20:21:58",""
"trackingid3154","gamerentalorder3154","Ready for Pickup","Charlotte,NC","USPS","2017-07-09 19:24:37",""
"trackingid3155","gamerentalorder3155","Out for Delivery","Columbus,OH","USPS","2021-05-06 20:14:59",""
"trackingid3156","gamerentalorder3156","Out for Delivery","Philadelphia,PA","TNT","2013-12-07 18:35:11",""
"trackingid3157","gamerentalorder3157","Ready for Pickup","Wichita,KS","USPS","2015-11-25 13:07:45",""
"trackingid3158","gamerentalorder3158","Ready for Pickup","Kansas City,MO","UPS","2015-12-04 05:12:35",""
"trackingid3159","gamerentalorder3159","Ready for Pickup","Wichita,KS","TNT","2013-06-25 02:13:04",""
"trackingid3160","gamerentalorder3160","In Transit","Albuquerque,NM","USPS","2015-01-06 14:28:00",""
"trackingid3161","gamerentalorder3161","Out for Delivery","Chicago,IL","TNT","2019-02-21 16:39:17",""
"trackingid3162","gamerentalorder3162","Ready for Pickup","Chicago,IL","DHL","2014-03-13 20:27:47",""
"trackingid3163","gamerentalorder3163","In Transit","El Paso,TX","UPS","2022-10-28 19:04:28",""
"trackingid3164","gamerentalorder3164","Attempted Delivery","El Paso,TX","USPS","2022-07-22 22:08:22",""
"trackingid3165","gamerentalorder3165","Delayed","San Jose,CA","DHL","2012-09-21 08:47:41",""
"trackingid3166","gamerentalorder3166","In Transit","Chicago,IL","DHL","2018-12-30 05:58:34",""
"trackingid3167","gamerentalorder3167","Out for Delivery","Jacksonville,FL","TNT","2018-10-11 18:14:26",""
"trackingid3168","gamerentalorder3168","Returned to Sender","Louisville,KY","DHL","2020-09-13 15:41:37",""
"trackingid3169","gamerentalorder3169","Attempted Delivery","Arlington,TX","UPS","2020-04-05 21:23:39",""
"trackingid3170","gamerentalorder3170","Out for Delivery","Indianapolis,IN","UPS","2022-04-20 00:48:38",""
"trackingid3171","gamerentalorder3171","Delayed","San Antonio,TX","FedEx","2023-04-13 10:07:47",""
"trackingid3172","gamerentalorder3172","In Transit","Fort Worth,TX","UPS","2012-01-20 23:24:07",""
"trackingid3173","gamerentalorder3173","Arrived at Facility","Los Angeles,CA","DHL","2014-05-05 03:06:46",""
"trackingid3174","gamerentalorder3174","Delivered","Houston,TX","UPS","2020-02-21 02:16:47",""
"trackingid3175","gamerentalorder3175","Delayed","San Jose,CA","TNT","2022-01-09 06:05:58",""
"trackingid3177","gamerentalorder3177","Ready for Pickup","Portland,OR","DHL","2018-08-28 09:33:27",""
"trackingid3178","gamerentalorder3178","In Transit","Indianapolis,IN","FedEx","2016-08-05 07:56:24",""
"trackingid3179","gamerentalorder3179","Ready for Pickup","Philadelphia,PA","DHL","2015-05-11 21:40:01",""
"trackingid3181","gamerentalorder3181","Ready for Pickup","Phoenix,AZ","FedEx","2014-07-16 17:32:57",""
"trackingid3182","gamerentalorder3182","Ready for Pickup","Albuquerque,NM","USPS","2015-07-26 21:17:08",""
"trackingid3183","gamerentalorder3183","Ready for Pickup","San Jose,CA","DHL","2014-06-20 05:29:55",""
"trackingid3184","gamerentalorder3184","Attempted Delivery","Dallas,TX","USPS","2016-01-29 14:12:17",""
"trackingid3185","gamerentalorder3185","Out for Delivery","Oklahoma City,OK","FedEx","2018-07-30 13:20:58",""
"trackingid3186","gamerentalorder3186","Delayed","Fort Worth,TX","USPS","2013-03-19 05:33:29",""
"trackingid3188","gamerentalorder3188","Delayed","Boston,MA","FedEx","2020-06-05 12:45:02",""
"trackingid3189","gamerentalorder3189","Delivered","Portland,OR","TNT","2019-12-01 07:55:19",""
"trackingid3191","gamerentalorder3191","Arrived at Facility","Houston,TX","USPS","2023-07-29 06:01:22",""
"trackingid3192","gamerentalorder3192","Attempted Delivery","Portland,OR","TNT","2015-11-13 08:55:47",""
"trackingid3193","gamerentalorder3193","In Transit","Sacramento,CA","USPS","2023-08-06 14:49:50",""
"trackingid3195","gamerentalorder3195","Delayed","Houston,TX","USPS","2022-12-21 13:17:07",""
"trackingid3196","gamerentalorder3196","Out for Delivery","Kansas City,MO","UPS","2014-03-11 06:04:40",""
"trackingid3197","gamerentalorder3197","Ready for Pickup","Colorado Springs,CO","TNT","2017-10-22 18:36:41",""
"trackingid3198","gamerentalorder3198","Delivered","Arlington,TX","USPS","2016-01-15 20:43:32",""
"trackingid3199","gamerentalorder3199","Delivered","Sacramento,CA","TNT","2023-02-28 18:48:54",""
"trackingid3200","gamerentalorder3200","Returned to Sender","Milwaukee,WI","DHL","2013-04-12 01:02:26",""
"trackingid3201","gamerentalorder3201","Arrived at Facility","Omaha,NE","DHL","2015-10-30 15:34:40",""
"trackingid3202","gamerentalorder3202","Delivered","Las Vegas,NV","USPS","2016-05-23 22:59:16",""
"trackingid3203","gamerentalorder3203","Ready for Pickup","Colorado Springs,CO","TNT","2013-09-24 03:10:55",""
"trackingid3204","gamerentalorder3204","Out for Delivery","Fort Worth,TX","TNT","2019-12-03 21:53:14",""
"trackingid3205","gamerentalorder3205","Arrived at Facility","Houston,TX","TNT","2013-09-27 01:01:49",""
"trackingid3207","gamerentalorder3207","In Transit","Columbus,OH","DHL","2013-06-26 02:42:26",""
"trackingid3208","gamerentalorder3208","Delayed","Fort Worth,TX","TNT","2014-09-12 09:38:45",""
"trackingid3209","gamerentalorder3209","Ready for Pickup","Oklahoma City,OK","TNT","2022-10-19 14:08:40",""
"trackingid3210","gamerentalorder3210","Ready for Pickup","Philadelphia,PA","UPS","2015-08-11 14:56:12",""
"trackingid3211","gamerentalorder3211","Delivered","Indianapolis,IN","UPS","2021-10-03 19:07:36",""
"trackingid3212","gamerentalorder3212","Arrived at Facility","Mesa,AZ","TNT","2012-01-28 13:13:59",""
"trackingid3213","gamerentalorder3213","Out for Delivery","Colorado Springs,CO","FedEx","2013-11-29 14:32:06",""
"trackingid3214","gamerentalorder3214","Delayed","New Orleans,LA","TNT","2012-11-11 21:08:27",""
"trackingid3215","gamerentalorder3215","Returned to Sender","Sacramento,CA","TNT","2023-05-19 09:23:13",""
"trackingid3216","gamerentalorder3216","Delayed","Indianapolis,IN","UPS","2023-01-02 18:48:03",""
"trackingid3217","gamerentalorder3217","Attempted Delivery","Raleigh,NC","UPS","2017-11-27 20:49:44",""
"trackingid3218","gamerentalorder3218","Attempted Delivery","Los Angeles,CA","TNT","2016-10-14 17:15:43",""
"trackingid3219","gamerentalorder3219","Out for Delivery","Fort Worth,TX","TNT","2017-05-27 02:43:22",""
"trackingid3220","gamerentalorder3220","Out for Delivery","Los Angeles,CA","TNT","2018-04-12 12:53:23",""
"trackingid3221","gamerentalorder3221","Attempted Delivery","Memphis,TN","UPS","2013-11-08 13:29:49",""
"trackingid3222","gamerentalorder3222","Returned to Sender","Virginia Beach,VA","TNT","2022-01-04 22:44:41",""
"trackingid3223","gamerentalorder3223","Arrived at Facility","Detroit,MI","TNT","2017-04-13 11:27:35",""
"trackingid3224","gamerentalorder3224","Attempted Delivery","El Paso,TX","USPS","2016-11-20 14:13:03",""
"trackingid3225","gamerentalorder3225","Out for Delivery","Tulsa,OK","FedEx","2012-07-05 17:00:10",""
"trackingid3226","gamerentalorder3226","Delivered","Virginia Beach,VA","DHL","2022-06-09 01:17:12",""
"trackingid3227","gamerentalorder3227","In Transit","Chicago,IL","FedEx","2016-12-18 12:26:18",""
"trackingid3228","gamerentalorder3228","Returned to Sender","Sacramento,CA","USPS","2013-05-24 15:42:42",""
"trackingid3229","gamerentalorder3229","Ready for Pickup","Jacksonville,FL","DHL","2019-05-13 03:25:19",""
"trackingid3230","gamerentalorder3230","Returned to Sender","Portland,OR","TNT","2020-01-31 02:04:41",""
